fecha,pais,regional,zona,aliado,responsable,sitio,impacto_clientes,sr_movil,sr_fijo,kpi_crt,kpi_icr,kpi_ruido,kpi_trf_fijo,kpi_dispon,kpi_q30,kpi_tr,kpi_1ag,kpi_efect_xp,is_fallback,staleness_days,sr_otc_50_50,kpi_efectividad_xp,score_otc,score_otc_pct,estado
2025-11-19,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,598.0,0.8025897273429089,0.775590171617716,0.02628421479415884,0.9032212298558883,0.8725131174384494,0.8275397808538594,0.9052215502232615,0.8786717057621197,0.8485899838491564,0.8587745087135898,0.7570695732025741,False,0,0.7890899494803125,0.7570695732025741,0.9018667155872885,90.18667155872885,VERDE
2025-11-20,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,1256.0,0.8541437701725991,0.7495329907244614,0.05299866786345651,0.8963466890822536,0.8820145394499409,0.8596502259455182,0.9700193485152697,0.9037170616755776,0.9314717153575537,0.8844976298162582,0.8280580007247932,False,0,0.8018383804485303,0.8280580007247932,0.9103149973076141,91.03149973076141,VERDE
2025-11-21,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,1256.0,0.8541437701725991,0.7495329907244614,0.05299866786345651,0.8963466890822536,0.8820145394499409,0.8596502259455182,0.9700193485152697,0.9037170616755776,0.9314717153575537,0.8844976298162582,0.8280580007247932,True,0,0.8018383804485303,0.8280580007247932,0.9103149973076141,91.03149973076141,VERDE
2025-11-22,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,2154.0,0.9105157187188098,0.7829302403600412,0.041786203164125624,0.9029216471018662,0.8985569278385053,0.8959381083661588,0.9545230834729843,0.9022279212285708,0.8809971030873541,0.8490786715671667,0.6859270263802499,False,0,0.8467229795394255,0.6859270263802499,0.9156308003057172,91.56308003057173,VERDE
2025-11-23,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,740.0,0.8289556523547394,0.7884919954855046,0.029936715885375987,0.8917224044964099,0.9551103457603519,0.7882077195516032,0.9176612882270544,0.8890656209640402,0.8518824511584794,0.8647582273742068,0.8236525169375652,False,0,0.808723823920122,0.8236525169375652,0.9083612751640251,90.83612751640251,VERDE
2025-11-24,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,889.0,0.9003773373032069,0.7753682058034821,0.05684217609403572,0.9443967778162744,0.8718489400063418,0.8794333314313884,0.9795903565809233,0.908750904872424,0.9206356292485659,0.7903997037043844,0.6905838336204058,False,0,0.8378727715533445,0.6905838336204058,0.9152373308949405,91.52373308949406,VERDE
2025-11-25,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,839.0,0.887335232221945,0.8654706095816349,0.05053238542464549,0.8977932317645546,0.8823645610268197,0.8333552601718585,0.9436180471552853,0.8946222459068043,0.8933023444744627,0.8926632886659234,0.7606119469873223,False,0,0.87640292090179,0.7606119469873223,0.9021487042717103,90.21487042717104,VERDE
2025-11-26,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,839.0,0.887335232221945,0.8654706095816349,0.05053238542464549,0.8977932317645546,0.8823645610268197,0.8333552601718585,0.9436180471552853,0.8946222459068043,0.8933023444744627,0.8926632886659234,0.7606119469873223,True,0,0.87640292090179,0.7606119469873223,0.9021487042717103,90.21487042717104,VERDE
2025-11-27,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,980.0,0.8711847133231599,0.7135193854409438,0.02458737237834485,0.9054382509729485,0.8686462715565767,0.820343019335904,0.9529943178242587,0.8827356110512555,0.9301600354040446,0.8993811085619914,0.6795899581649867,False,0,0.792352049382052,0.6795899581649867,0.9071559317269412,90.71559317269411,VERDE
2025-11-28,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,866.0,0.8543886842310601,0.7427727322771238,0.0406920531662171,0.9413493587997741,0.9094069878209922,0.8751919799014913,0.9472733362934983,0.923759256189499,0.8962036913825954,0.9074585303647177,0.6219966237798464,False,0,0.7985807082540919,0.6219966237798464,0.9222148871407284,92.22148871407285,VERDE
2025-11-29,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,2053.0,0.9567642455648477,0.838824641982578,0.05108312216262217,0.8638353315591981,0.8834776839927703,0.9053052132497856,0.9115783789757206,0.8541988748583336,0.9032870112949914,0.803834344020113,0.8311710490288273,False,0,0.8977944437737129,0.8311710490288273,0.901729684127065,90.1729684127065,VERDE
2025-11-30,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,2007.0,0.7773402298283197,0.7049229210550215,0.05051237945072132,0.928605008250988,0.926986668640726,0.8510912994393616,0.9335906572536375,0.8956462404075366,0.8982514962844627,0.8732255838376802,0.7329141280192253,False,0,0.7411315754416706,0.7329141280192253,0.9156389849660808,91.56389849660808,VERDE
2025-12-01,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,50.0,0.8199754164175752,0.7723005490172706,0.03384042737728469,0.9026374611872932,0.8709588463375928,0.8119321080003723,0.9371538213717561,0.8149051645710905,0.9150428826305571,0.8739340550942402,0.7702453948617414,False,0,0.7961379827174229,0.7702453948617414,0.9008775767410844,90.08775767410843,VERDE
2025-12-02,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,1821.0,0.7808554618193215,0.7379772016474777,0.04694093451621033,0.8764414398261996,0.9140993446946355,0.8907703680465572,0.9726221157687267,0.8626714301004311,0.917024946987215,0.9211895126541231,0.748126920395733,False,0,0.7594163317333996,0.748126920395733,0.9154239963518659,91.54239963518658,VERDE
2025-12-03,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,1900.0,0.8580934511045095,0.7648078101363657,0.031653478457736056,0.9430996391082836,0.8985326951867307,0.8659328452239143,0.9422722918482859,0.8965768806327432,0.9278081351825175,0.8689945350644426,0.6778613162754189,False,0,0.8114506306204377,0.6778613162754189,0.9223019662096393,92.23019662096394,VERDE
2025-12-04,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,1315.0,0.8139587106674099,0.7900067400497405,0.04879686508080183,0.9077234701194857,0.8887425043142793,0.8927572636049594,0.9752011431680507,0.9083333706823724,0.9591308113794719,0.8916382131131234,0.6606978527862325,False,0,0.8019827253585752,0.6606978527862325,0.9171457202033776,91.71457202033776,VERDE
2025-12-05,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,1157.0,0.9236885508934823,0.8087211262255488,0.05654393425795078,0.8930110802861596,0.8973180612197337,0.827124408485917,0.9115920494820652,0.8426121699187464,0.9174923210632463,0.8254296141540807,0.722941130002654,False,0,0.8662048385595156,0.722941130002654,0.8941764920623689,89.41764920623689,AMARILLO
2025-12-06,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,1522.0,0.838253721955,0.7300850035930988,0.027079171711358572,0.9117648891200706,0.867107343259168,0.8614110760092532,0.9517618792371069,0.8439260472902105,0.86957357565475,0.9349053969727392,0.7193855844710129,False,0,0.7841693627740494,0.7193855844710129,0.9128779422342982,91.28779422342981,VERDE
2025-12-07,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,926.0,0.8806354561361012,0.8033072164844517,0.05368335497457975,0.8946277336116997,0.9161688022054114,0.8460990610898309,0.9366843259767562,0.8875856163518631,0.8766759679371754,0.9127804291579668,0.7769483049851991,False,0,0.8419713363102764,0.7769483049851991,0.9071789102827331,90.71789102827331,VERDE
2025-12-08,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,1006.0,0.8329996088057691,0.7644276572894874,0.0695801232990522,0.875374653921178,0.8528372164614506,0.840251332342749,0.9402507401908057,0.8580085858547447,0.8495817432737502,0.9071134233635647,0.7780585871938698,False,0,0.7987136330476282,0.7780585871938698,0.8870083086263787,88.70083086263787,AMARILLO
2025-12-09,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,1345.0,0.859909310551883,0.7458104576017672,0.03281286490206912,0.8732584158318275,0.8772041136261142,0.847202050217461,0.9309465373995213,0.8875366630034733,0.8585135230354244,0.8358249640772167,0.701984114197604,False,0,0.8028598840768251,0.701984114197604,0.8986598836200762,89.86598836200763,AMARILLO
2025-12-10,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,1149.0,0.8826758851196799,0.774712525968089,0.07917461235395318,0.8534048006169445,0.8897130106644714,0.8155359008019663,0.9214382416060803,0.8603325897573532,0.9276774030046173,0.8537333384843759,0.6829214630884985,False,0,0.8286942055438844,0.6829214630884985,0.8779763571561479,87.79763571561479,AMARILLO
2025-12-11,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,997.0,0.7746194105212857,0.7592265820779929,0.043987625460678234,0.8957827457487392,0.8551630137736023,0.857468237308844,0.9162222312140411,0.9125812592003795,0.8873839029221476,0.822348544303919,0.8012754725256999,False,0,0.7669229962996393,0.8012754725256999,0.9000669017691192,90.00669017691192,VERDE
2025-12-12,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,850.0,0.8601130761980424,0.7720215194336439,0.05153518366874567,0.8657002985497355,0.9325661676312121,0.8367821315478136,0.9142722438226459,0.913469662299572,0.9262761933294574,0.936536587613936,0.6550241216237535,False,0,0.8160672978158432,0.6550241216237535,0.9002916379901099,90.02916379901099,VERDE
2025-12-13,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,1065.0,0.8177569514279261,0.828420962025354,0.05100129742690174,0.8988410590104279,0.8048251139641696,0.8813124068486743,0.9387792756803597,0.8637951896215521,0.8749041927975302,0.8744339161074954,0.7633982926140277,False,0,0.8230889567266401,0.7633982926140277,0.8956796680424927,89.56796680424927,AMARILLO
2025-12-14,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,553.0,0.9505817435767171,0.8982394858387239,0.04619270575968276,0.9087984830542488,0.8396953309954134,0.8609950095733817,0.9631900632361146,0.8836147536033461,0.9011466525973003,0.93936987351303,0.7809542367818113,False,0,0.9244106147077205,0.7809542367818113,0.9069515802042629,90.69515802042629,VERDE
2025-12-15,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,553.0,0.9505817435767171,0.8982394858387239,0.04619270575968276,0.9087984830542488,0.8396953309954134,0.8609950095733817,0.9631900632361146,0.8836147536033461,0.9011466525973003,0.93936987351303,0.7809542367818113,True,0,0.9244106147077205,0.7809542367818113,0.9069515802042629,90.69515802042629,VERDE
2025-12-16,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,701.0,0.8850987584495605,0.7115045194945521,0.026637345987862705,0.8762362101490869,0.8957662135065732,0.8490786320086093,0.9482725785321446,0.858799726448188,0.9026422708277885,0.8733904652230379,0.81873892937079,False,0,0.7983016389720563,0.81873892937079,0.9101493077106955,91.01493077106954,VERDE
2025-12-17,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,1100.0,0.8280513963213147,0.827273113783881,0.05840443775911666,0.9050390905578403,0.8959235118298852,0.8763790627148843,0.9769642099912339,0.8687820843547002,0.9050613840073662,0.8711652367706134,0.7851708082559936,False,0,0.8276622550525978,0.7851708082559936,0.9127827817993887,91.27827817993887,VERDE
2025-12-18,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,1533.0,0.8277128325865835,0.7009904317285816,0.036722610631291515,0.9034219142845975,0.834510532333537,0.8718622065890329,0.9116745509307582,0.8962188194876914,0.8591820569781324,0.8877272958947254,0.7808303883429082,False,0,0.7643516321575825,0.7808303883429082,0.9023899296165798,90.23899296165798,VERDE
2025-12-19,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,1548.0,0.8411788084122613,0.7218353149068908,0.06227598977481949,0.9072691678821525,0.8852900098934822,0.8277454570618654,0.9602665955624626,0.8255801289995899,0.8533716706373277,0.8406068723832953,0.7551118756088943,False,0,0.7815070616595761,0.7551118756088943,0.8976197799342607,89.76197799342607,AMARILLO
2025-12-20,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,1653.0,0.8393237546998414,0.758870769439438,0.06327481471293304,0.8894197294652133,0.860445195223098,0.7859946699190391,0.9681479047087385,0.8882699227551951,0.9163647039786218,0.8874967299705632,0.7506268153254171,False,0,0.7990972620696397,0.7506268153254171,0.888751226022102,88.8751226022102,AMARILLO
2025-12-21,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,1777.0,0.8533189720138471,0.8377362552062191,0.05408468046003282,0.8832939620285347,0.9040039291509568,0.8774565642789972,0.970810214545773,0.9159152112926605,0.879282717323676,0.8836268795477235,0.756497961314871,False,0,0.8455276136100331,0.756497961314871,0.9106165529737408,91.06165529737407,VERDE
2025-12-22,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,1109.0,0.7509585873369685,0.7831984771848554,0.05144885003170594,0.8977643404022582,0.8861582989028479,0.8792098016043794,0.9608134963716645,0.8712645069219505,0.912285117118188,0.8859144536315504,0.630076540115647,False,0,0.7670785322609119,0.630076540115647,0.9074932932288737,90.74932932288738,VERDE
2025-12-23,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,363.0,0.960205090881332,0.8711456879380637,0.0536510656397655,0.8867828073330521,0.8632608153140644,0.8178745013886857,0.9844659646995358,0.8946214797033265,0.8592246675631394,0.8278954069564597,0.6387440884091293,False,0,0.9156753894096978,0.6387440884091293,0.8923902768158481,89.23902768158482,AMARILLO
2025-12-24,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,942.0,0.8257403259949493,0.7322248509242977,0.03914032627526617,0.9190552262102077,0.8800036940110827,0.8280598733863217,0.9478924973548796,0.8817575742576481,0.900861582486615,0.8877373766033315,0.7331276287892434,False,0,0.7789825884596235,0.7331276287892434,0.9081548362579814,90.81548362579814,VERDE
2025-12-25,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,658.0,0.8222706342251356,0.7042333171598246,0.059427638724786486,0.8741499554441862,0.8639240990460224,0.8242115282725611,0.9495352721926197,0.8736427290169806,0.8666809547662934,0.8985793212512542,0.7647149261256191,False,0,0.76325197569248,0.7647149261256191,0.8902660190674545,89.02660190674546,AMARILLO
2025-12-26,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,1393.0,0.8925092284685137,0.6969494194813203,0.04198651160327169,0.879283143263707,0.8986615769424375,0.9175132733127669,0.9507501399776035,0.8734804733668186,0.9163703654280161,0.8584112446838063,0.7497170851229777,False,0,0.7947293239749169,0.7497170851229777,0.9157113959228413,91.57113959228414,VERDE
2025-12-27,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,1563.0,0.8986485202606231,0.7310950391376222,0.06470486704587353,0.8651855835374065,0.8908887329343707,0.8543967431555674,0.9058597190504272,0.9126768844501133,0.9044290636667044,0.8329099422441251,0.7564290548346634,False,0,0.8148717796991227,0.7564290548346634,0.8911655735421428,89.11655735421428,AMARILLO
2025-12-28,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,1648.0,0.9403521600656133,0.8496710154487426,0.04352727273113985,0.9328715354349579,0.8615352668007858,0.8987384704530244,0.9298162175598345,0.8665307751437926,0.916159827170422,0.9513590341832611,0.8114330632714278,False,0,0.8950115877571779,0.8114330632714278,0.9191758751059272,91.91758751059272,VERDE
2025-12-29,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,537.0,0.8941837954476867,0.7748869103409947,0.04317584065827823,0.8973313528892847,0.9653911240327425,0.8776611141362529,0.9368641238638509,0.7935154858472998,0.9405898558853929,0.8422043929291756,0.6973674387326376,False,0,0.8345353528943407,0.6973674387326376,0.9184996958269706,91.84996958269706,VERDE
2025-12-30,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,1420.0,0.7816212421531555,0.7005599211008576,0.043633595501024046,0.9032337669849917,0.8430530718111567,0.861075345629432,0.9356484605808413,0.9111453429312162,0.8809937592133698,0.9175929002417502,0.7593399425935036,False,0,0.7410905816270066,0.7593399425935036,0.9034675820453595,90.34675820453594,VERDE
2025-12-31,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,1347.0,0.8510164521349997,0.7562006476048073,0.05819575344814465,0.9289244842669908,0.858150621654043,0.840622517540229,0.9378970057829238,0.9009957123929285,0.9009934402967443,0.864913378495095,0.6625315249932555,False,0,0.8036085498699035,0.6625315249932555,0.9001676936808385,90.01676936808384,VERDE
2026-01-01,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,327.0,0.8454867697481789,0.7160754857627828,0.030360025565724123,0.9313904953950252,0.9154631897137705,0.9010194268062498,0.9501040134489286,0.9193412035365139,0.9265020968700397,0.8562223901952419,0.686747585674612,False,0,0.7807811277554808,0.686747585674612,0.9293732171390939,92.9373217139094,VERDE
2026-01-02,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,826.0,0.8694565552038499,0.7487357466271691,0.03539502568038514,0.8948271662508663,0.8918457078796259,0.8119187452766603,0.944994719013519,0.8956497507801344,0.8935582667425457,0.7836720111754857,0.7452227586742536,False,0,0.8090961509155095,0.7452227586742536,0.901363635105163,90.1363635105163,VERDE
2026-01-03,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,1969.0,0.8090889469674174,0.735226408392911,0.07706868480162787,0.8787128237954138,0.8142954155101749,0.7875377429193294,0.9293821040455388,0.8835152103711477,0.9417492992235938,0.9037286745753595,0.6119116163442497,False,0,0.7721576776801642,0.6119116163442497,0.8693577635004327,86.93577635004327,AMARILLO
2026-01-04,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,1263.0,0.7723217206025991,0.7880294801633149,0.053316973879902606,0.9176936077175781,0.8339712550846727,0.8479006652817697,0.9592836377029016,0.8632918951876777,0.9015315959167178,0.8536149898278599,0.7207438366035961,False,0,0.780175600382957,0.7207438366035961,0.8992323391431977,89.92323391431977,AMARILLO
2026-01-05,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,2567.0,0.8965382203174646,0.8430499725758205,0.022630140232985773,0.9206321046291133,0.8228408965773626,0.8064185432010901,0.9423718451754262,0.8964297169865655,0.8554830613845261,0.8482986551926261,0.6569213650800785,False,0,0.8697940964466425,0.6569213650800785,0.8973917993063323,89.73917993063323,AMARILLO
2026-01-06,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,2567.0,0.8965382203174646,0.8430499725758205,0.022630140232985773,0.9206321046291133,0.8228408965773626,0.8064185432010901,0.9423718451754262,0.8964297169865655,0.8554830613845261,0.8482986551926261,0.6569213650800785,True,0,0.8697940964466425,0.6569213650800785,0.8973917993063323,89.73917993063323,AMARILLO
2026-01-07,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,626.0,0.8346609182368221,0.7359104674858472,0.01914310152814346,0.8904810570232181,0.9035007208638355,0.8554080525309734,0.9632056977769213,0.8682160169563693,0.8363958262546235,0.8837677726618349,0.6860735938730355,False,0,0.7852856928613346,0.6860735938730355,0.9143714969767606,91.43714969767606,VERDE
2026-01-08,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,1111.0,0.8662333296079003,0.7224487545803997,0.03767162195305739,0.9033425434347154,0.867075049525456,0.8069426961697006,0.9496029943943619,0.919193333350166,0.8783580790924879,0.9050004111956053,0.776240286702864,False,0,0.79434104209415,0.776240286702864,0.9023997861532636,90.23997861532635,VERDE
2026-01-09,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,510.0,0.8811589695437547,0.7307011677839947,0.02076203116011865,0.8725110469225187,0.9044402680136849,0.8493118478628618,0.9245950634759372,0.8958294768831863,0.9099788412158184,0.777707137650933,0.7658783733956877,False,0,0.8059300686638747,0.7658783733956877,0.9075307694941845,90.75307694941846,VERDE
2026-01-10,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,1426.0,0.8316707040125962,0.7567628487240018,0.03872693694384422,0.9462877658926561,0.9254837559663192,0.8891345193647516,0.9625296786037084,0.8889972530158338,0.8895200340306745,0.7642773917820556,0.6790506639824029,False,0,0.794216776368299,0.6790506639824029,0.9266313148256836,92.66313148256836,VERDE
2026-01-11,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,1578.0,0.887582697382456,0.82204957481208,0.05805843805189301,0.8999841475010852,0.934502060169775,0.8460999120313509,0.9410895913317692,0.8726968868630741,0.8360612496410101,0.920870287739388,0.7737759604173066,False,0,0.8548161360972679,0.7737759604173066,0.9088636626645146,90.88636626645146,VERDE
2026-01-12,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,1089.0,0.8690604025961838,0.8537184674741259,0.048949181457974916,0.8733626988478903,0.9109042387417371,0.8950083463129642,0.9430904686173468,0.8236496364638489,0.9385981917872322,0.8791962690546401,0.7244870769681496,False,0,0.8613894350351549,0.7244870769681496,0.9093319993089722,90.93319993089722,VERDE
2026-01-13,COLOMBIA,R3,CALI,ALIADO_A,RESP_CAL_1,CAL_A_1_01,173.0,0.903008908808397,0.7785449396190194,0.0397765769695705,0.9102078081052306,0.93195307131573,0.913970624327737,0.9466313326871472,0.89036852354992,0.940386361955144,0.8069782379819448,0.8313677581085209,False,0,0.8407769242137082,0.8313677581085209,0.9283877981852979,92.83877981852979,VERDE
